route_id,service_id,trip_id,trip_headsign,shape_id
V1-39-20,2813,4508263,Bétera,2
V1-36-20,2813,4508260,Seminari - CEU,2
V1-20-39,2813,4508684,València Sud,48
V1-20-36,2813,4508683,València Sud,48
V1-38-20,2813,4508261,Bétera,48
V1-20-39,2813,4508682,València Sud,48
V1-39-20,2813,4508258,Bétera,2
V1-20-39,2813,4508681,València Sud,48
V1-36-20,2813,4508259,Seminari - CEU,2
V1-39-20,2813,4508256,Bétera,2
V1-20-36,2813,4508680,València Sud,48
V1-36-20,2813,4508257,Seminari - CEU,2
V1-20-39,2813,4508679,València Sud,48
V1-39-20,2813,4508254,Bétera,2
V1-20-39,2813,4508678,València Sud,48
V1-20-36,2813,4508677,València Sud,48
V1-36-78,2813,4508255,Seminari - CEU,48
V1-20-39,2813,4508676,València Sud,48
V1-38-20,2813,4508253,Bétera,48
V1-20-35,2813,4508675,València Sud,2
V1-36-20,2813,4508251,Seminari - CEU,2
V1-20-39,2813,4508674,València Sud,48
V1-36-20,2813,4508252,Seminari - CEU,2
V1-20-36,2813,4508673,València Sud,48
V1-39-20,2813,4508250,Bétera,2
V1-20-39,2813,4508672,València Sud,48
V1-20-35,2813,4508671,València Sud,2
V1-36-78,2813,4508249,Seminari - CEU,48
V1-20-36,2813,4508670,València Sud,48
V1-36-20,2813,4508248,Seminari - CEU,2
V1-39-20,2813,4508247,Bétera,2
V1-20-39,2813,4508669,València Sud,48
V1-36-20,2813,4508246,Seminari - CEU,2
V1-20-35,2813,4508668,València Sud,2
V1-39-20,2813,4508245,Bétera,2
V1-20-36,2813,4508667,València Sud,48
V1-36-20,2813,4508244,Seminari - CEU,2
V1-20-39,2813,4508666,València Sud,48
V1-39-20,2813,4508243,Bétera,2
V1-20-35,2813,4508665,València Sud,2
V1-20-39,2813,4508664,València Sud,48
V1-36-20,2813,4508242,Seminari - CEU,2
V1-20-36,2813,4508663,València Sud,48
V1-39-20,2813,4508241,Bétera,2
V1-36-78,2813,4508240,Seminari - CEU,48
V1-20-39,2813,4508662,València Sud,48
V1-20-35,2813,4508661,València Sud,2
V1-38-78,2813,4508239,Bétera,48
V1-20-36,2813,4508660,València Sud,48
V1-36-20,2813,4508238,Seminari - CEU,2
V1-39-78,2813,4508237,Bétera,48
V1-20-39,2813,4508659,València Sud,48
V1-36-20,2813,4508236,Seminari - CEU,2
V1-20-35,2813,4508658,València Sud,2
V1-38-20,2813,4508235,Bétera,48
V1-20-39,2813,4508657,València Sud,48
V1-20-39,2813,4508656,València Sud,48
V1-36-20,2813,4508234,Seminari - CEU,2
V1-20-36,2813,4508655,València Sud,48
V1-39-20,2813,4508233,Bétera,2
V1-29-20,2813,4508232,Empalme,2
V1-20-39,2813,4508654,València Sud,48
V1-36-20,2813,4508231,Seminari - CEU,2
V1-20-36,2813,4508653,València Sud,48
V1-39-20,2813,4508230,Bétera,2
V1-20-39,2813,4508652,València Sud,48
V1-20-35,2813,4508651,València Sud,2
V1-20-28,2813,4508650,València Sud,2
V1-20-39,2813,4508649,València Sud,48
V1-29-20,2813,4508229,Empalme,2
V1-29-20,2813,4508228,Empalme,2
V1-39-20,2813,4508290,Bétera,2
V1-36-20,2813,4508287,Seminari - CEU,2
V2-53-20,2813,4508227,Llíria,47
V2-44-20,2813,4508226,Paterna,1
V2-54-78,2813,4508225,Llíria,47
V2-20-44,2813,4508648,València Sud,47
V2-54-78,2813,4508224,Llíria,47
V2-20-44,2813,4508647,València Sud,47
V2-54-20,2813,4508223,Llíria,1
V2-20-44,2813,4508646,València Sud,47
V2-54-20,2813,4508222,Llíria,1
V2-20-54,2813,4508645,València Sud,47
V2-44-20,2813,4508221,Paterna,1
V2-20-44,2813,4508644,València Sud,47
V2-54-20,2813,4508220,Llíria,1
V2-20-54,2813,4508643,València Sud,47
V2-54-78,2813,4508219,Llíria,47
V2-20-54,2813,4508642,València Sud,47
V2-54-20,2813,4508218,Llíria,1
V2-20-54,2813,4508641,València Sud,47
V2-54-78,2813,4508217,Llíria,47
V2-20-54,2813,4508640,València Sud,47
V2-54-20,2813,4508216,Llíria,1
V2-20-54,2813,4508639,València Sud,47
V2-44-20,2813,4508215,Paterna,1
V2-20-44,2813,4508638,València Sud,47
V2-54-20,2813,4508214,Llíria,1
V2-20-54,2813,4508637,València Sud,47
V2-44-20,2813,4508213,Paterna,1
V2-20-54,2813,4508636,València Sud,47
V2-54-78,2813,4508212,Llíria,47
V2-20-43,2813,4508635,València Sud,1
V2-44-20,2813,4508211,Paterna,1
V2-20-53,2813,4508634,València Sud,1
V2-54-20,2813,4508210,Llíria,1
V2-20-54,2813,4508633,València Sud,47
V2-43-20,2813,4508209,Paterna,47
V2-20-44,2813,4508632,València Sud,47
V2-54-20,2813,4508208,Llíria,1
V2-20-54,2813,4508631,València Sud,47
V2-44-20,2813,4508207,Paterna,1
V2-20-44,2813,4508630,València Sud,47
V2-53-20,2813,4508206,Llíria,47
V2-20-54,2813,4508629,València Sud,47
V2-44-20,2813,4508205,Paterna,1
V2-20-44,2813,4508628,València Sud,47
V2-54-78,2813,4508204,Llíria,47
V2-20-54,2813,4508627,València Sud,47
V2-44-20,2813,4508203,Paterna,1
V2-20-44,2813,4508626,València Sud,47
V2-54-78,2813,4508202,Llíria,47
V2-20-54,2813,4508625,València Sud,47
V2-44-20,2813,4508201,Paterna,1
V2-20-44,2813,4508624,València Sud,47
V2-54-20,2813,4508200,Llíria,1
V2-20-54,2813,4508623,València Sud,47
V2-44-20,2813,4508199,Paterna,1
V2-20-44,2813,4508622,València Sud,47
V2-54-20,2813,4508198,Llíria,1
V2-20-54,2813,4508621,València Sud,47
V2-44-20,2813,4508197,Paterna,1
V2-20-44,2813,4508620,València Sud,47
V2-54-78,2813,4508196,Llíria,47
V2-20-54,2813,4508619,València Sud,47
V2-44-20,2813,4508195,Paterna,1
V2-20-43,2813,4508618,València Sud,1
V2-54-20,2813,4508194,Llíria,1
V2-20-54,2813,4508617,València Sud,47
V2-44-20,2813,4508193,Paterna,1
V2-20-44,2813,4508616,València Sud,47
V2-54-78,2813,4508192,Llíria,47
V2-20-54,2813,4508615,València Sud,47
V2-54-20,2813,4508191,Llíria,1
V2-20-44,2813,4508614,València Sud,47
V2-44-20,2813,4508190,Paterna,1
V2-20-54,2813,4508613,València Sud,47
V2-54-20,2813,4508189,Llíria,1
V2-20-44,2813,4508612,València Sud,47
V2-44-78,2813,4508188,Paterna,47
V2-78-54,2813,4508611,València Sud,1
V2-54-78,2813,4508187,Llíria,47
V2-20-44,2813,4508610,València Sud,47
V2-53-20,2813,4508186,Llíria,47
V2-20-54,2813,4508609,València Sud,47
V2-44-78,2813,4508185,Paterna,47
V2-20-44,2813,4508608,València Sud,47
V2-54-20,2813,4508184,Llíria,1
V2-20-54,2813,4508607,València Sud,47
V2-44-20,2813,4508183,Paterna,1
V2-20-54,2813,4508606,València Sud,47
V2-54-20,2813,4508182,Llíria,1
V2-20-44,2813,4508605,València Sud,47
V2-43-20,2813,4508181,Paterna,47
V2-20-54,2813,4508604,València Sud,47
V2-54-78,2813,4508180,Llíria,47
V2-20-54,2813,4508603,València Sud,47
V2-44-20,2813,4508178,Paterna,1
V2-20-43,2813,4508602,València Sud,1
V2-54-20,2813,4508179,Llíria,1
V2-20-54,2813,4508601,València Sud,47
V2-44-20,2813,4508177,Paterna,1
V2-20-44,2813,4508600,València Sud,47
V2-53-20,2813,4508176,Llíria,47
V2-20-54,2813,4508599,València Sud,47
V2-44-20,2813,4508175,Paterna,1
V2-20-44,2813,4508598,València Sud,47
V2-54-78,2813,4508173,Llíria,47
V2-20-54,2813,4508597,València Sud,47
V2-44-20,2813,4508174,Paterna,1
V2-20-44,2813,4508596,València Sud,47
V2-54-20,2813,4508172,Llíria,1
V2-20-54,2813,4508595,València Sud,47
V2-44-20,2813,4508171,Paterna,1
V2-20-44,2813,4508594,València Sud,47
V2-53-20,2813,4508170,Llíria,47
V2-78-54,2813,4508593,València Sud,1
V2-43-20,2813,4508168,Paterna,47
V2-20-44,2813,4508592,València Sud,47
V2-20-54,2813,4508591,València Sud,47
V2-54-78,2813,4508169,Llíria,47
V2-20-44,2813,4508590,València Sud,47
V2-44-20,2813,4508167,Paterna,1
V2-20-54,2813,4508589,València Sud,47
V2-20-44,2813,4508588,València Sud,47
V2-54-20,2813,4508166,Llíria,1
V2-20-54,2813,4508587,València Sud,47
V2-44-20,2813,4508165,Paterna,1
V2-20-44,2813,4508586,València Sud,47
V2-53-20,2813,4508163,Llíria,47
V2-20-54,2813,4508585,València Sud,47
V2-44-20,2813,4508164,Paterna,1
V2-54-20,2813,4508162,Llíria,1
V2-20-44,2813,4508584,València Sud,47
V2-44-20,2813,4508161,Paterna,1
V2-20-53,2813,4508583,València Sud,1
V2-54-20,2813,4508160,Llíria,1
V2-20-44,2813,4508582,València Sud,47
V2-54-20,2813,4508158,Llíria,1
V2-20-54,2813,4508581,València Sud,47
V2-29-20,2813,4508159,Empalme,1
V2-20-29,2813,4508580,València Sud,1
V2-20-54,2813,4508579,València Sud,47
V2-53-20,2813,4508157,Llíria,47
V2-20-54,2813,4508578,València Sud,47
V2-20-54,2813,4508577,València Sud,47
V2-20-54,2813,4508576,València Sud,47
V3-64-66,2813,4508156,Rafelbunyol,3
V3-182-67,2813,4508575,Aeroport,3
V3-64-25,2813,4508155,Rafelbunyol,43
V3-73-66,2813,4508574,Av. del Cid,43
V3-64-182,2813,4508153,Rafelbunyol,3
V3-182-66,2813,4508573,Aeroport,43
V3-64-182,2813,4508154,Rafelbunyol,3
V3-182-64,2813,4508572,Aeroport,43
V3-64-66,2813,4508152,Rafelbunyol,3
V3-182-64,2813,4508571,Aeroport,43
V3-64-182,2813,4508151,Rafelbunyol,3
V3-182-66,2813,4508570,Aeroport,43
V3-64-66,2813,4508150,Rafelbunyol,3
V3-182-64,2813,4508569,Aeroport,43
V3-64-182,2813,4508148,Rafelbunyol,3
V3-182-56,2813,4508568,Aeroport,43
V3-64-182,2813,4508149,Rafelbunyol,3
V3-182-64,2813,4508567,Aeroport,43
V3-64-182,2813,4508147,Rafelbunyol,3
V3-181-64,2813,4508566,Aeroport,3
V3-64-182,2813,4508146,Rafelbunyol,3
V3-182-64,2813,4508565,Aeroport,43
V3-64-182,2813,4508145,Rafelbunyol,3
V3-182-64,2813,4508564,Aeroport,43
V3-64-182,2813,4508143,Rafelbunyol,3
V3-182-64,2813,4508563,Aeroport,43
V3-63-182,2813,4508144,Rafelbunyol,43
V3-182-64,2813,4508562,Aeroport,43
V3-64-182,2813,4508142,Rafelbunyol,3
V3-182-64,2813,4508561,Aeroport,43
V3-64-182,2813,4508141,Rafelbunyol,3
V3-182-64,2813,4508560,Aeroport,43
V3-64-182,2813,4508140,Rafelbunyol,3
V3-182-64,2813,4508559,Aeroport,43
V3-64-182,2813,4508138,Rafelbunyol,3
V3-182-64,2813,4508558,Aeroport,43
V3-64-182,2813,4508139,Rafelbunyol,3
V3-182-64,2813,4508557,Aeroport,43
V3-64-181,2813,4508137,Rafelbunyol,43
V3-182-64,2813,4508556,Aeroport,43
V3-64-181,2813,4508136,Rafelbunyol,43
V3-182-64,2813,4508555,Aeroport,43
V3-64-182,2813,4508135,Rafelbunyol,3
V3-182-64,2813,4508554,Aeroport,43
V3-64-182,2813,4508133,Rafelbunyol,3
V3-182-64,2813,4508553,Aeroport,43
V3-64-181,2813,4508134,Rafelbunyol,43
V3-182-64,2813,4508552,Aeroport,43
V3-64-182,2813,4508132,Rafelbunyol,3
V3-182-64,2813,4508551,Aeroport,43
V3-64-182,2813,4508131,Rafelbunyol,3
V3-182-64,2813,4508550,Aeroport,43
V3-64-182,2813,4508130,Rafelbunyol,3
V3-182-64,2813,4508549,Aeroport,43
V3-64-181,2813,4508128,Rafelbunyol,43
V3-182-64,2813,4508548,Aeroport,43
V3-64-182,2813,4508129,Rafelbunyol,3
V3-182-64,2813,4508547,Aeroport,43
V3-64-182,2813,4508127,Rafelbunyol,3
V3-182-64,2813,4508546,Aeroport,43
V3-64-181,2813,4508126,Rafelbunyol,43
V3-182-64,2813,4508545,Aeroport,43
V3-64-182,2813,4508125,Rafelbunyol,3
V3-182-64,2813,4508544,Aeroport,43
V3-64-182,2813,4508123,Rafelbunyol,3
V3-182-64,2813,4508543,Aeroport,43
V3-64-182,2813,4508124,Rafelbunyol,3
V3-182-64,2813,4508542,Aeroport,43
V3-64-182,2813,4508122,Rafelbunyol,3
V3-182-64,2813,4508541,Aeroport,43
V3-64-182,2813,4508121,Rafelbunyol,3
V3-182-64,2813,4508540,Aeroport,43
V3-63-182,2813,4508120,Rafelbunyol,43
V3-182-64,2813,4508539,Aeroport,43
V3-64-182,2813,4508118,Rafelbunyol,3
V3-182-64,2813,4508538,Aeroport,43
V3-64-182,2813,4508119,Rafelbunyol,3
V3-182-64,2813,4508537,Aeroport,43
V3-64-182,2813,4508117,Rafelbunyol,3
V3-182-64,2813,4508536,Aeroport,43
V3-64-182,2813,4508116,Rafelbunyol,3
V3-182-64,2813,4508535,Aeroport,43
V3-64-182,2813,4508115,Rafelbunyol,3
V3-182-64,2813,4508534,Aeroport,43
V3-64-182,2813,4508113,Rafelbunyol,3
V3-182-64,2813,4508533,Aeroport,43
V3-64-182,2813,4508114,Rafelbunyol,3
V3-182-64,2813,4508532,Aeroport,43
V3-64-181,2813,4508112,Rafelbunyol,43
V3-182-64,2813,4508531,Aeroport,43
V3-64-182,2813,4508111,Rafelbunyol,3
V3-182-64,2813,4508530,Aeroport,43
V3-64-181,2813,4508110,Rafelbunyol,43
V3-182-64,2813,4508529,Aeroport,43
V3-64-182,2813,4508109,Rafelbunyol,3
V3-182-64,2813,4508528,Aeroport,43
V3-64-182,2813,4508108,Rafelbunyol,3
V3-182-64,2813,4508527,Aeroport,43
V3-64-181,2813,4508107,Rafelbunyol,43
V3-182-64,2813,4508526,Aeroport,43
V3-64-182,2813,4508106,Rafelbunyol,3
V3-182-64,2813,4508525,Aeroport,43
V3-64-182,2813,4508105,Rafelbunyol,3
V3-182-64,2813,4508524,Aeroport,43
V3-64-182,2813,4508104,Rafelbunyol,3
V3-182-64,2813,4508523,Aeroport,43
V3-64-181,2813,4508103,Rafelbunyol,43
V3-182-64,2813,4508522,Aeroport,43
V3-64-182,2813,4508102,Rafelbunyol,3
V3-182-64,2813,4508521,Aeroport,43
V3-64-182,2813,4508101,Rafelbunyol,3
V3-182-64,2813,4508520,Aeroport,43
V3-64-182,2813,4508100,Rafelbunyol,3
V3-182-64,2813,4508519,Aeroport,43
V3-64-182,2813,4508098,Rafelbunyol,3
V3-182-64,2813,4508518,Aeroport,43
V3-64-182,2813,4508099,Rafelbunyol,3
V3-182-64,2813,4508517,Aeroport,43
V3-64-182,2813,4508097,Rafelbunyol,3
V3-182-64,2813,4508516,Aeroport,43
V3-64-182,2813,4508096,Rafelbunyol,3
V3-182-64,2813,4508515,Aeroport,43
V3-64-182,2813,4508095,Rafelbunyol,3
V3-182-64,2813,4508514,Aeroport,43
V3-64-182,2813,4508093,Rafelbunyol,3
V3-182-64,2813,4508513,Aeroport,43
V3-64-182,2813,4508094,Rafelbunyol,3
V3-182-64,2813,4508512,Aeroport,43
V3-66-182,2813,4508092,Machado,3
V3-182-64,2813,4508511,Aeroport,43
V3-64-182,2813,4508091,Rafelbunyol,3
V3-182-64,2813,4508510,Aeroport,43
V3-66-182,2813,4508090,Machado,3
V3-182-64,2813,4508509,Aeroport,43
V3-64-182,2813,4508088,Rafelbunyol,3
V3-66-182,2813,4508089,Machado,3
V3-182-64,2813,4508508,Aeroport,43
V3-64-182,2813,4508087,Rafelbunyol,3
V3-182-64,2813,4508507,Aeroport,43
V3-66-182,2813,4508086,Machado,3
V3-182-64,2813,4508506,Aeroport,43
V3-66-182,2813,4508085,Machado,3
V3-66-182,2813,4508084,Machado,3
V4-94-102,2813,4508745,Vicent Andrés Estellés,25
V4-95-98,2813,4508978,Dr. Lluch,5
V4-98-102,2813,4508747,Vicent Andrés Estellés,5
V4-95-98,2813,4508979,Dr. Lluch,5
V4-98-114,2813,4508749,Mas del Rosari,5
V4-95-98,2813,4508980,Dr. Lluch,5
V4-98-102,2813,4508750,Vicent Andrés Estellés,5
V4-95-98,2813,4508981,Dr. Lluch,5
V4-98-114,2813,4508753,Mas del Rosari,5
V4-95-98,2813,4508983,Dr. Lluch,5
V4-94-102,2813,4508754,Vicent Andrés Estellés,25
V4-102-98,2813,4508984,Dr. Lluch,25
V4-98-102,2813,4508755,Vicent Andrés Estellés,5
V4-102-98,2813,4508986,Dr. Lluch,25
V4-98-114,2813,4508757,Mas del Rosari,5
V4-95-98,2813,4508989,Dr. Lluch,5
V4-94-102,2813,4508759,Vicent Andrés Estellés,25
V4-114-98,2813,4508990,Dr. Lluch,25
V4-98-102,2813,4508760,Vicent Andrés Estellés,5
V4-95-98,2813,4508992,Dr. Lluch,5
V4-98-114,2813,4508763,Mas del Rosari,5
V4-102-98,2813,4508994,Dr. Lluch,25
V4-98-102,2813,4508764,Vicent Andrés Estellés,5
V4-102-98,2813,4508996,Dr. Lluch,25
V4-98-102,2813,4508766,Vicent Andrés Estellés,5
V4-114-98,2813,4508998,Dr. Lluch,25
V4-98-114,2813,4508768,Mas del Rosari,5
V4-102-98,2813,4509002,Dr. Lluch,25
V4-98-102,2813,4508770,Vicent Andrés Estellés,5
V4-102-98,2813,4509003,Dr. Lluch,25
V4-98-102,2813,4508771,Vicent Andrés Estellés,5
V4-114-98,2813,4509005,Dr. Lluch,25
V4-98-114,2813,4508775,Mas del Rosari,5
V4-102-98,2813,4509008,Dr. Lluch,25
V4-98-102,2813,4508776,Vicent Andrés Estellés,5
V4-102-98,2813,4509010,Dr. Lluch,25
V4-98-102,2813,4508779,Vicent Andrés Estellés,5
V4-114-98,2813,4509012,Dr. Lluch,25
V4-98-114,2813,4508781,Mas del Rosari,5
V4-102-98,2813,4509015,Dr. Lluch,25
V4-98-102,2813,4508783,Vicent Andrés Estellés,5
V4-102-98,2813,4509017,Dr. Lluch,25
V4-98-102,2813,4508784,Vicent Andrés Estellés,5
V4-114-98,2813,4509019,Dr. Lluch,25
V4-98-114,2813,4508789,Mas del Rosari,5
V4-102-98,2813,4509022,Dr. Lluch,25
V4-98-102,2813,4508790,Vicent Andrés Estellés,5
V4-102-98,2813,4509024,Dr. Lluch,25
V4-98-102,2813,4508792,Vicent Andrés Estellés,5
V4-114-98,2813,4509026,Dr. Lluch,25
V4-98-114,2813,4508795,Mas del Rosari,5
V4-102-98,2813,4509030,Dr. Lluch,25
V4-98-102,2813,4508797,Vicent Andrés Estellés,5
V4-102-98,2813,4509031,Dr. Lluch,25
V4-98-102,2813,4508799,Vicent Andrés Estellés,5
V4-114-98,2813,4509033,Dr. Lluch,25
V4-98-114,2813,4508803,Mas del Rosari,5
V4-102-98,2813,4509036,Dr. Lluch,25
V4-98-102,2813,4508804,Vicent Andrés Estellés,5
V4-102-98,2813,4509038,Dr. Lluch,25
V4-98-102,2813,4508806,Vicent Andrés Estellés,5
V4-114-98,2813,4509040,Dr. Lluch,25
V4-98-114,2813,4508809,Mas del Rosari,5
V4-102-98,2813,4509043,Dr. Lluch,25
V4-98-102,2813,4508811,Vicent Andrés Estellés,5
V4-102-98,2813,4509045,Dr. Lluch,25
V4-98-102,2813,4508812,Vicent Andrés Estellés,5
V4-114-98,2813,4509047,Dr. Lluch,25
V4-98-114,2813,4508815,Mas del Rosari,5
V4-102-98,2813,4509050,Dr. Lluch,25
V4-98-102,2813,4508816,Vicent Andrés Estellés,5
V4-102-98,2813,4509052,Dr. Lluch,25
V4-98-102,2813,4508818,Vicent Andrés Estellés,5
V4-114-98,2813,4509054,Dr. Lluch,25
V4-98-114,2813,4508823,Mas del Rosari,5
V4-102-98,2813,4509058,Dr. Lluch,25
V4-98-102,2813,4508826,Vicent Andrés Estellés,5
V4-102-98,2813,4509059,Dr. Lluch,25
V4-98-102,2813,4508827,Vicent Andrés Estellés,5
V4-114-98,2813,4509061,Dr. Lluch,25
V4-98-114,2813,4508831,Mas del Rosari,5
V4-102-98,2813,4509064,Dr. Lluch,25
V4-98-102,2813,4508832,Vicent Andrés Estellés,5
V4-102-98,2813,4509066,Dr. Lluch,25
V4-98-102,2813,4508834,Vicent Andrés Estellés,5
V4-114-98,2813,4509068,Dr. Lluch,25
V4-98-114,2813,4508837,Mas del Rosari,5
V4-102-98,2813,4509071,Dr. Lluch,25
V4-98-102,2813,4508840,Vicent Andrés Estellés,5
V4-102-98,2813,4509073,Dr. Lluch,25
V4-98-102,2813,4508841,Vicent Andrés Estellés,5
V4-114-98,2813,4509077,Dr. Lluch,25
V4-98-114,2813,4508844,Mas del Rosari,5
V4-102-98,2813,4509078,Dr. Lluch,25
V4-98-102,2813,4508845,Vicent Andrés Estellés,5
V4-102-98,2813,4509080,Dr. Lluch,25
V4-98-102,2813,4508848,Vicent Andrés Estellés,5
V4-114-98,2813,4509082,Dr. Lluch,25
V4-98-114,2813,4508849,Mas del Rosari,5
V4-102-98,2813,4509086,Dr. Lluch,25
V4-98-102,2813,4508851,Vicent Andrés Estellés,5
V4-102-98,2813,4509087,Dr. Lluch,25
V4-98-102,2813,4508853,Vicent Andrés Estellés,5
V4-114-98,2813,4509089,Dr. Lluch,25
V4-98-114,2813,4508857,Mas del Rosari,5
V4-102-98,2813,4509092,Dr. Lluch,25
V4-98-102,2813,4508858,Vicent Andrés Estellés,5
V4-102-98,2813,4509094,Dr. Lluch,25
V4-98-102,2813,4508860,Vicent Andrés Estellés,5
V4-114-98,2813,4509096,Dr. Lluch,25
V4-98-114,2813,4508865,Mas del Rosari,5
V4-102-98,2813,4509099,Dr. Lluch,25
V4-98-102,2813,4508869,Vicent Andrés Estellés,5
V4-102-98,2813,4509101,Dr. Lluch,25
V4-98-102,2813,4508870,Vicent Andrés Estellés,5
V4-114-98,2813,4509103,Dr. Lluch,25
V4-98-114,2813,4508873,Mas del Rosari,5
V4-102-98,2813,4509106,Dr. Lluch,25
V4-98-102,2813,4508874,Vicent Andrés Estellés,5
V4-102-98,2813,4509108,Dr. Lluch,25
V4-98-102,2813,4508876,Vicent Andrés Estellés,5
V4-114-98,2813,4509110,Dr. Lluch,25
V4-98-114,2813,4508879,Mas del Rosari,5
V4-102-98,2813,4509113,Dr. Lluch,25
V4-98-102,2813,4508881,Vicent Andrés Estellés,5
V4-102-98,2813,4509115,Dr. Lluch,25
V4-98-102,2813,4508883,Vicent Andrés Estellés,5
V4-114-98,2813,4509117,Dr. Lluch,25
V4-98-114,2813,4508887,Mas del Rosari,5
V4-102-98,2813,4509120,Dr. Lluch,25
V4-98-102,2813,4508888,Vicent Andrés Estellés,5
V4-102-98,2813,4509122,Dr. Lluch,25
V4-98-102,2813,4508890,Vicent Andrés Estellés,5
V4-114-98,2813,4509124,Dr. Lluch,25
V4-98-114,2813,4508893,Mas del Rosari,5
V4-102-98,2813,4509127,Dr. Lluch,25
V4-98-102,2813,4508895,Vicent Andrés Estellés,5
V4-102-98,2813,4509129,Dr. Lluch,25
V4-98-102,2813,4508897,Vicent Andrés Estellés,5
V4-114-98,2813,4509131,Dr. Lluch,25
V4-98-114,2813,4508901,Mas del Rosari,5
V4-102-98,2813,4509134,Dr. Lluch,25
V4-98-102,2813,4508902,Vicent Andrés Estellés,5
V4-102-98,2813,4509136,Dr. Lluch,25
V4-98-102,2813,4508904,Vicent Andrés Estellés,5
V4-114-98,2813,4509138,Dr. Lluch,25
V4-98-114,2813,4508907,Mas del Rosari,5
V4-102-98,2813,4509142,Dr. Lluch,25
V4-98-102,2813,4508909,Vicent Andrés Estellés,5
V4-102-98,2813,4509143,Dr. Lluch,25
V4-98-102,2813,4508911,Vicent Andrés Estellés,5
V4-114-98,2813,4509145,Dr. Lluch,25
V4-98-114,2813,4508914,Mas del Rosari,5
V4-102-98,2813,4509148,Dr. Lluch,25
V4-98-102,2813,4508916,Vicent Andrés Estellés,5
V4-102-98,2813,4509150,Dr. Lluch,25
V4-98-102,2813,4508918,Vicent Andrés Estellés,5
V4-114-98,2813,4509152,Dr. Lluch,25
V4-98-114,2813,4508921,Mas del Rosari,5
V4-102-98,2813,4509156,Dr. Lluch,25
V4-98-102,2813,4508923,Vicent Andrés Estellés,5
V4-102-98,2813,4509157,Dr. Lluch,25
V4-98-102,2813,4508925,Vicent Andrés Estellés,5
V4-114-98,2813,4509159,Dr. Lluch,25
V4-98-114,2813,4508929,Mas del Rosari,5
V4-102-98,2813,4509162,Dr. Lluch,25
V4-98-102,2813,4508930,Vicent Andrés Estellés,5
V4-102-98,2813,4509164,Dr. Lluch,25
V4-98-102,2813,4508932,Vicent Andrés Estellés,5
V4-114-98,2813,4509166,Dr. Lluch,25
V4-98-114,2813,4508935,Mas del Rosari,5
V4-102-98,2813,4509170,Dr. Lluch,25
V4-98-102,2813,4508938,Vicent Andrés Estellés,5
V4-102-98,2813,4509171,Dr. Lluch,25
V4-98-102,2813,4508939,Vicent Andrés Estellés,5
V4-114-98,2813,4509173,Dr. Lluch,25
V4-98-114,2813,4508942,Mas del Rosari,5
V4-102-98,2813,4509176,Dr. Lluch,25
V4-98-102,2813,4508943,Vicent Andrés Estellés,5
V4-102-98,2813,4509178,Dr. Lluch,25
V4-98-102,2813,4508945,Vicent Andrés Estellés,5
V4-114-98,2813,4509180,Dr. Lluch,25
V4-98-114,2813,4508949,Mas del Rosari,5
V4-102-98,2813,4509184,Dr. Lluch,25
V4-98-102,2813,4508951,Vicent Andrés Estellés,5
V4-102-98,2813,4509185,Dr. Lluch,25
V4-98-102,2813,4508953,Vicent Andrés Estellés,5
V4-114-98,2813,4509187,Dr. Lluch,25
V4-98-114,2813,4508956,Mas del Rosari,5
V4-102-98,2813,4509190,Dr. Lluch,25
V4-98-102,2813,4508958,Vicent Andrés Estellés,5
V4-102-98,2813,4509192,Dr. Lluch,25
V4-98-102,2813,4508960,Vicent Andrés Estellés,5
V4-114-98,2813,4509194,Dr. Lluch,25
V4-98-114,2813,4508963,Mas del Rosari,5
V4-102-98,2813,4509197,Dr. Lluch,25
V4-98-102,2813,4508966,Vicent Andrés Estellés,5
V4-102-98,2813,4509199,Dr. Lluch,25
V4-114-98,2813,4509201,Dr. Lluch,25
V4-98-114,2813,4508968,Mas del Rosari,5
V4-102-98,2813,4509203,Dr. Lluch,25
V4-102-98,2813,4509205,Dr. Lluch,25
V4-114-98,2813,4509206,Dr. Lluch,25
V4-98-102,2813,4508972,Vicent Andrés Estellés,5
V4-102-98,2813,4509212,Dr. Lluch,25
V4-102-98,2813,4509213,Dr. Lluch,25
V4-114-98,2813,4509214,Dr. Lluch,25
V4-98-102,2813,4508974,Vicent Andrés Estellés,5
V4-114-98,2813,4509216,Dr. Lluch,25
V4-102-98,2813,4509217,Dr. Lluch,25
V4-102-98,2813,4509218,Dr. Lluch,25
V4-94-115,2813,4508748,Ll. Llarga - Terramelar,25
V4-115-29,2813,4508988,Empalme,25
V4-29-115,2813,4508751,Ll. Llarga - Terramelar,5
V4-115-29,2813,4508991,Empalme,25
V4-29-115,2813,4508756,Ll. Llarga - Terramelar,5
V4-115-29,2813,4508999,Empalme,25
V4-29-115,2813,4508762,Ll. Llarga - Terramelar,5
V4-115-29,2813,4509007,Empalme,25
V4-29-115,2813,4508767,Ll. Llarga - Terramelar,5
V4-115-29,2813,4509013,Empalme,25
V4-29-115,2813,4508772,Ll. Llarga - Terramelar,5
V4-115-29,2813,4509021,Empalme,25
V4-29-115,2813,4508777,Ll. Llarga - Terramelar,5
V4-115-29,2813,4509027,Empalme,25
V4-29-115,2813,4508786,Ll. Llarga - Terramelar,5
V4-115-29,2813,4509035,Empalme,25
V4-29-115,2813,4508794,Ll. Llarga - Terramelar,5
